onset	duration	sample	type	value
13.4361465222998	0	6719	Markers	event: experimentPt1Start
13.4521466967831	0	6727	Markers	event: baselineStart
193.45210961141	0	96726	Markers	event: baselineEnd
198.484164486389	0	99242	Markers	event: anchorsPresented; scale: Likert-Faszination
199.502175587885	0	99751	Markers	event: fixationCrossStart
200.002181040486	0	100001	Markers	event: fixationCrossEnd
200.520186689381	0	100260	Markers	event: presentedStimulus; stimulus:HTLB06
203.538219601282	0	101769	Markers	event: scalePresented; scale: Likert-Faszination; stimulus: HTLB06
205.858244901351	0	102929	Markers	event: optionConfirmed; scale: Likert-Faszination; stimulus: HTLB06; response: 1
205.874245075835	0	102937	Markers	event: anchorsPresented; scale: Likert-Stress
206.892256177331	0	103446	Markers	event: fixationCrossStart
207.392261629932	0	103696	Markers	event: fixationCrossEnd
207.910267278827	0	103955	Markers	event: presentedStimulus; stimulus:LTLB22
210.930300212538	0	105465	Markers	event: scalePresented; scale: Likert-Stress; stimulus: LTLB22
215.150346232492	0	107575	Markers	event: optionConfirmed; scale: Likert-Stress; stimulus: LTLB22; response: 2
215.166346406976	0	107583	Markers	event: anchorsPresented; scale: Likert-Faszination
216.184357508472	0	108092	Markers	event: fixationCrossStart
216.684362961073	0	108342	Markers	event: fixationCrossEnd
217.202368609968	0	108601	Markers	event: presentedStimulus; stimulus:HTLB04
220.222401543679	0	110111	Markers	event: scalePresented; scale: Likert-Faszination; stimulus: HTLB04
223.508437378174	0	111754	Markers	event: optionConfirmed; scale: Likert-Faszination; stimulus: HTLB04; response: 4
223.524437552658	0	111762	Markers	event: anchorsPresented; scale: SAM-valence
224.542448654154	0	112271	Markers	event: fixationCrossStart
225.042454106755	0	112521	Markers	event: fixationCrossEnd
225.56045975565	0	112780	Markers	event: presentedStimulus; stimulus:HTHB19
228.580492689361	0	114290	Markers	event: scalePresented; scale: SAM-valence; stimulus: HTHB19
230.816517073394	0	115408	Markers	event: optionConfirmed; scale: SAM-valence; stimulus: HTHB19; response: 2
230.84851742236	0	115424	Markers	event: anchorsPresented; scale: SAM-dominance
231.866528523856	0	115933	Markers	event: fixationCrossStart
232.366533976457	0	116183	Markers	event: fixationCrossEnd
232.884539625352	0	116442	Markers	event: presentedStimulus; stimulus:LTLB07
235.904572559064	0	117952	Markers	event: scalePresented; scale: SAM-dominance; stimulus: LTLB07
238.140596943096	0	119070	Markers	event: optionConfirmed; scale: SAM-dominance; stimulus: LTLB07; response: 5
238.156597117579	0	119078	Markers	event: anchorsPresented; scale: Likert-Heimeligkeit
239.174608219076	0	119587	Markers	event: fixationCrossStart
239.674613671677	0	119837	Markers	event: fixationCrossEnd
240.190619298761	0	120095	Markers	event: presentedStimulus; stimulus:HTHB15
